my time, msgCnt, SecMark, Lat, Lon
1575639795,171,47325,-334564000.000000,-706597312.000000
1575639795,172,47325,-334564128.000000,-706597312.000000
1575639796,175,47326,-334564480.000000,-706597504.000000
1575639796,177,47326,-334564672.000000,-706597696.000000
1575639796,179,47326,-334564832.000000,-706597888.000000
1575639797,180,47327,-334564928.000000,-706598016.000000
1575639797,181,47327,-334564992.000000,-706598080.000000
1575639797,182,47327,-334564992.000000,-706598080.000000
1575639797,183,47327,-334565184.000000,-706598336.000000
1575639798,185,47328,-334565280.000000,-706598592.000000
1575639798,186,47328,-334565344.000000,-706598720.000000
1575639798,188,47328,-334565408.000000,-706598976.000000
1575639799,191,47329,-334565472.000000,-706599360.000000
1575639799,192,47329,-334565504.000000,-706599552.000000
1575639799,193,47329,-334565504.000000,-706599616.000000
1575639799,194,47329,-334565536.000000,-706599744.000000
1575639800,197,47330,-334565664.000000,-706600192.000000
1575639800,198,47330,-334565664.000000,-706600256.000000
1575639800,199,47330,-334565664.000000,-706600384.000000
1575639801,203,47331,-334565760.000000,-706600896.000000
1575639801,204,47331,-334565792.000000,-706601024.000000
1575639802,205,47332,-334565792.000000,-706601216.000000
1575639802,206,47332,-334565824.000000,-706601216.000000
1575639802,207,47332,-334565824.000000,-706601216.000000
1575639802,208,47332,-334565856.000000,-706601536.000000
1575639802,209,47333,-334565856.000000,-706601664.000000
1575639803,210,47333,-334565856.000000,-706601792.000000
1575639803,211,47333,-334565888.000000,-706601856.000000
1575639803,212,47333,-334565888.000000,-706601984.000000
1575639803,213,47333,-334565920.000000,-706602048.000000
1575639803,214,47333,-334565920.000000,-706602112.000000
1575639804,216,47334,-334565984.000000,-706602304.000000
1575639804,217,47334,-334566016.000000,-706602368.000000
1575639804,218,47334,-334566016.000000,-706602432.000000
1575639805,219,47335,-334566048.000000,-706602560.000000
1575639805,220,47335,-334566048.000000,-706602624.000000
1575639805,221,47335,-334566048.000000,-706602688.000000
1575639805,222,47335,-334566080.000000,-706602752.000000
1575639805,223,47335,-334566080.000000,-706602816.000000
1575639806,224,47336,-334566080.000000,-706602880.000000
1575639806,225,47336,-334566080.000000,-706602880.000000
1575639806,226,47336,-334566112.000000,-706603008.000000
1575639806,227,47336,-334566112.000000,-706603008.000000
1575639806,228,47336,-334566112.000000,-706603072.000000
1575639807,229,47336,-334566112.000000,-706603072.000000
1575639807,230,47337,-334566080.000000,-706603136.000000
1575639807,231,47337,-334566080.000000,-706603136.000000
1575639807,232,47337,-334566080.000000,-706603136.000000
1575639807,233,47337,-334566080.000000,-706603200.000000
1575639808,237,47338,-334566048.000000,-706603200.000000
1575639809,239,47338,-334566016.000000,-706603200.000000
1575639809,240,47339,-334566016.000000,-706603200.000000
1575639809,241,47339,-334566016.000000,-706603200.000000
1575639809,242,47339,-334566016.000000,-706603200.000000
1575639810,245,47340,-334566016.000000,-706603200.000000
1575639811,251,47341,-334566016.000000,-706603200.000000
1575639812,254,47342,-334566016.000000,-706603200.000000
1575639813,6,47343,-334565984.000000,-706603200.000000
1575639816,19,47346,-334565984.000000,-706603264.000000
1575639816,20,47346,-334565984.000000,-706603264.000000
1575639816,22,47346,-334565984.000000,-706603264.000000
1575639817,23,47347,-334565984.000000,-706603264.000000
1575639817,24,47347,-334565984.000000,-706603264.000000
1575639817,26,47347,-334565984.000000,-706603264.000000
1575639817,27,47347,-334565984.000000,-706603264.000000
1575639819,33,47349,-334565984.000000,-706603328.000000
1575639819,37,47349,-334565984.000000,-706603328.000000
1575639820,39,47350,-334565984.000000,-706603328.000000
1575639820,40,47350,-334565984.000000,-706603328.000000
1575639820,41,47350,-334565984.000000,-706603328.000000
1575639821,44,47351,-334565984.000000,-706603328.000000
1575639822,48,47352,-334565984.000000,-706603392.000000
1575639822,49,47352,-334565984.000000,-706603392.000000
1575639822,52,47352,-334565984.000000,-706603392.000000
1575639823,53,47353,-334565984.000000,-706603392.000000
1575639823,55,47353,-334565984.000000,-706603392.000000
1575639823,56,47353,-334565984.000000,-706603392.000000
1575639824,58,47354,-334565984.000000,-706603392.000000
1575639825,66,47355,-334565984.000000,-706603456.000000
1575639826,68,47356,-334565952.000000,-706603456.000000
1575639826,71,47356,-334565952.000000,-706603456.000000
1575639827,74,47357,-334565952.000000,-706603456.000000
1575639827,76,47357,-334565952.000000,-706603456.000000
1575639827,77,47357,-334565952.000000,-706603456.000000
1575639828,78,47358,-334565952.000000,-706603456.000000
1575639828,79,47358,-334565952.000000,-706603456.000000
